point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
0,1307,6,6,453,1,3,13,0,0,1,1,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.635,22.615,3,122,4,0,0,1,0,0,0,1,1,0,0,3.788516481,0.140079475,3.648437005
1,1307,6,6,496,1,3,14,0,0,1,1,1,2,7,7,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.933,13.371,4,103,0,0,0,2,0,0,0,1,1,0,0,3.68827567,0.160175749,3.528099921
0,1307,6,6,558,1,3,15,0,0,1,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.921,6.3,1,122,4,1,0,2,0,1,0,1,1,0,0,3.631616446,0.152622526,3.47899392
0,1307,6,6,584,1,3,16,0,0,1,1,1,1,9,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257,1.228,1,115,3,1,2,3,0,1,0,2,1,0,0,3.622965017,0.119927396,3.503037621
1,1307,6,6,684,1,4,17,0,0,2,1,2,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082,5.693,1,102,3,0,1,0,0,0,0,2,1,0,0,3.661059241,0.067771972,3.593287269
1,1307,6,6,706,1,4,18,0,0,2,1,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.716,13.543,3,112,3,1,0,0,0,1,0,2,1,0,0,3.739969477,0.004034426,3.735935051
0,1307,6,6,732,1,4,19,0,0,2,1,2,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.797,14.216,4,92,4,0,1,0,0,2,0,2,1,0,0,3.850290404,-0.062199608,3.912490011
1,1307,6,6,9448,1,4,20,0,0,2,1,2,1,10,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862,0.848,1,109,4,1,2,1,0,2,0,2,1,0,0,3.980374764,-0.121558859,4.101933623
1,1307,6,6,9470,1,4,21,0,0,2,1,2,1,10,11,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.105,5.506,1,104,3,1,2,1,0,3,0,2,2,0,0,4.117513765,-0.165187994,4.282701759
1,1307,6,6,9518,1,5,22,0,0,2,2,1,2,10,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.552,12.709,2,111,0,0,0,0,0,0,0,2,2,0,0,4.248997398,-0.18539704,4.434394438
0,1307,6,6,9552,1,5,23,0,0,2,2,1,1,11,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,13.12,8.907,3,118,4,0,0,0,0,1,0,2,2,0,0,4.363011518,-0.176143696,4.539155214
0,1307,6,6,9580,1,5,24,0,0,2,2,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.473,5.99,1,115,3,0,1,1,0,1,0,2,2,0,0,4.449347895,-0.133346748,4.582694643
0,1307,6,6,9607,1,5,25,0,0,2,2,1,1,13,12,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.3,12.689,3,112,2,0,0,2,0,1,0,2,2,0,0,4.499918896,-0.055038772,4.554957668
0,1307,6,6,9634,1,5,26,0,0,2,2,1,1,14,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.456,5.453,1,113,3,1,0,3,0,1,0,3,2,0,0,4.509080526,0.058626443,4.450454083
1,1307,6,6,9729,1,6,27,0,0,3,2,2,1,14,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.784,20.839,7,101,3,1,0,0,0,0,0,3,2,0,0,4.473776675,0.205491508,4.268285166
1,1307,6,6,9762,1,6,28,0,0,3,2,2,2,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.897,5.778,1,82,2,0,0,0,0,1,0,3,2,0,0,4.393523893,0.381614895,4.011908998
1,1307,6,6,9796,1,6,29,0,0,3,2,2,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766,7.171,1,117,4,0,0,0,0,2,0,3,2,0,0,4.270260367,0.581567853,3.688692513
0,1307,6,6,9834,1,6,30,0,0,3,2,2,2,15,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.189,8.151,2,98,4,0,0,0,0,3,0,3,2,0,0,4.108085147,0.798784421,3.309300726
0,1307,6,6,9868,1,6,31,0,0,3,2,2,1,16,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.834,11.074,4,100,3,1,0,1,0,3,0,3,2,0,0,3.9129146,1.025941288,2.886973312
0,1307,6,6,9896,1,6,32,0,0,3,2,2,1,17,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.406,8.305,2,107,2,0,0,2,0,3,0,3,2,0,0,3.692082617,1.255346141,2.436736476
1,1307,6,6,9924,1,6,33,0,0,3,2,2,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821,4.409,1,113,4,0,0,3,0,3,0,3,2,0,0,3.453909779,1.479315623,1.974594156
0,1307,6,6,9943,1,6,34,0,0,3,2,2,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.131,13.22,2,104,3,1,2,3,0,4,0,3,2,0,0,3.207264435,1.690526831,1.516737604
0,1307,6,6,9972,1,6,35,0,0,3,2,2,1,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.658,26.625,8,117,4,0,0,3,0,3,0,3,2,0,0,2.961136001,1.882329375,1.078806625
1,1307,6,6,10012,1,6,36,0,0,3,2,2,1,19,17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,6.9,9.26,3,111,3,1,2,4,0,3,0,3,2,0,0,2.724237662,2.049008127,0.675229536
0,1307,6,6,10042,1,6,37,0,0,3,2,2,2,20,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.249,7.454,2,93,4,0,0,3,0,3,0,3,2,0,0,2.504652367,2.185989858,0.318662509
0,1307,6,6,10080,1,6,38,0,0,3,2,2,1,21,17,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.521,9.113,4,110,4,0,0,4,0,3,0,4,2,0,0,2.309532652,2.289989934,0.019542718
0,1307,6,6,10114,1,7,39,0,0,4,2,1,1,22,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,1.113,1,124,4,0,2,0,0,0,0,4,2,0,0,2.144861542,2.3590979,-0.214236358
1,1307,6,6,10134,1,7,40,0,0,4,2,1,1,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.036,8.052,2,122,4,0,1,1,0,0,0,4,2,0,0,2.015278598,2.39280328,-0.377524682
1,1307,6,6,10164,1,7,41,0,0,4,2,1,1,22,19,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.245,22.392,6,118,3,1,0,1,0,1,0,4,2,0,0,1.923972305,2.391964987,-0.467992682
0,1307,6,6,10204,1,7,42,0,0,4,2,1,1,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.487,14.257,3,126,3,1,0,1,0,2,0,4,2,0,0,1.872637333,2.358729528,-0.486092195
1,1307,6,6,10236,1,7,43,0,0,4,2,1,1,23,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.318,16.529,2,117,3,0,2,2,0,2,0,4,2,0,0,1.861492985,2.296404597,-0.434911612
1,1307,6,6,10268,1,7,44,0,0,4,2,1,2,23,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21.831,19.517,4,95,2,0,0,2,0,3,0,4,3,0,0,1.889357184,2.209295676,-0.319938492
1,1307,6,6,10377,1,8,45,0,0,4,3,2,2,23,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.275,9.896,3,94,4,0,0,0,0,0,0,4,3,0,0,1.953768886,2.102513972,-0.148745086
1,1307,6,6,10412,1,8,46,0,0,4,3,2,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.244,7.293,1,109,3,1,0,0,0,1,0,4,3,0,0,2.051150648,1.981764349,0.069386298
1,1307,6,6,10442,1,8,47,0,0,4,3,2,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594,4.949,1,104,3,1,0,0,0,2,0,4,3,0,0,2.177002363,1.853121965,0.323880397
1,1307,6,6,10461,1,8,48,0,0,4,3,2,1,23,25,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.165,14.279,5,113,4,0,2,0,0,3,0,4,4,0,0,2.326116799,1.722806062,0.603310737
1,1307,6,6,10498,1,9,49,0,0,4,4,1,2,23,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.438,5.162,0,0,0,1,2,0,0,0,0,4,4,0,0,2.492807545,1.596958873,0.895848672
0,1307,6,6,10537,1,9,50,0,0,4,4,1,1,24,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476,4.133,1,116,3,1,1,0,0,1,0,4,4,0,0,2.671140251,1.481436888,1.189703362
0,1307,6,6,10576,1,9,51,0,0,4,4,1,1,25,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.286,1.816,1,126,4,0,2,1,0,1,0,4,4,0,0,2.855158627,1.38162084,1.473537786
1,1307,6,6,10602,1,9,52,0,0,4,4,1,2,25,27,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.784,17.012,4,96,3,0,0,2,0,1,0,4,4,0,0,3.039097441,1.30224976,1.736847682
1,1307,6,6,10647,1,9,53,0,0,4,4,1,1,25,28,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.115,45.53,10,117,3,0,1,2,0,2,0,4,4,0,0,3.217575746,1.247283335,1.970292411
0,1307,6,6,10714,1,9,54,0,0,4,4,1,1,26,28,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,15.029,17.493,5,117,2,0,0,2,0,3,0,4,4,0,0,3.385764695,1.219795652,2.165969044
0,1307,6,6,10751,1,9,55,0,0,4,4,1,1,27,28,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.447,13.948,3,117,3,1,2,3,0,3,0,4,4,0,0,3.539525567,1.221902211,2.317623355
0,1307,6,6,10784,1,9,56,0,0,4,4,1,1,28,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.981,8.904,1,126,3,1,0,4,0,3,0,5,4,0,0,3.675514851,1.25472096,2.420793891
1,1307,6,6,10882,1,10,57,0,0,5,4,2,1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,3.384,1,101,3,1,1,0,0,0,0,5,4,0,0,3.791254636,1.318366967,2.47288767
1,1307,6,6,10902,1,10,58,0,0,5,4,2,1,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51,6.14,1,106,4,0,0,0,0,1,0,5,4,0,0,3.885167742,1.411979337,2.473188405
1,1307,6,6,10920,1,10,59,0,0,5,4,2,1,28,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.737,7.832,1,119,4,1,1,0,0,2,0,5,4,0,0,3.95657832,1.533778044,2.422800275
0,1307,6,6,10940,1,10,60,0,0,5,4,2,2,29,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.242,13.488,4,82,2,0,0,0,0,3,0,5,4,0,0,4.005679742,1.681147531,2.324532211
1,1307,6,6,11002,1,10,61,0,0,5,4,2,1,29,32,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.511,18.604,5,113,4,0,2,1,0,3,0,5,5,0,0,4.033472624,1.850743287,2.182729337
0,1307,6,6,11040,1,11,62,0,0,5,5,1,2,30,32,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.125,11.349,5,116,0,0,2,0,0,0,0,5,5,0,0,4.041676666,2.038617076,2.003059589
0,1307,6,6,11081,1,11,63,0,0,5,5,1,1,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.817,4.538,1,124,3,1,1,1,0,0,0,5,5,0,0,4.032620731,2.24035612,1.792264611
0,1307,6,6,11109,1,11,64,0,0,5,5,1,1,32,32,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.238,8.428,3,115,3,0,2,2,0,0,0,5,5,0,0,4.009116077,2.451231349,1.557884729
0,1307,6,6,11130,1,11,65,0,0,5,5,1,2,33,32,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,1.3,1,124,4,0,2,3,0,0,0,6,5,0,0,3.974318015,2.666349765,1.307968251
0,1307,6,6,11232,1,12,66,0,0,6,5,2,2,34,32,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.681,16.938,4,91,0,0,1,0,0,0,0,6,5,0,0,3.93158142,2.880806059,1.050775361
1,1307,6,6,11276,1,12,67,0,0,6,5,2,2,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.287,28.479,7,86,3,0,0,1,0,0,0,6,5,0,0,3.884315518,3.089828866,0.794486652
1,1307,6,6,11327,1,12,68,0,0,6,5,2,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.055,1.496,1,110,3,1,2,1,0,1,0,6,5,0,0,3.835843156,3.288917378,0.546925778
1,1307,6,6,11350,1,12,69,0,0,6,5,2,1,34,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.702,6.154,1,103,3,0,0,1,0,2,0,6,5,0,0,3.78926943,3.473964543,0.315304887
1,1307,6,6,11375,1,12,70,0,0,6,5,2,2,34,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.886,13.003,3,85,0,0,1,1,0,3,0,6,6,0,0,3.747364031,3.641363585,0.106000446
0,1307,6,6,11423,1,13,71,0,0,6,6,1,1,35,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.093,4.097,1,123,4,1,2,0,0,0,0,6,6,0,0,3.712461073,3.788095267,-0.075634194
1,1307,6,6,11448,1,13,72,0,0,6,6,2,1,35,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.347,7.357,1,110,3,1,0,0,1,0,0,6,6,0,0,3.686379427,3.91179396,-0.225414534
0,1307,6,6,11471,1,13,73,0,0,6,6,2,1,36,37,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.182,16.207,6,113,2,0,0,0,1,0,1,6,6,0,0,3.670365795,4.010791345,-0.34042555
0,1307,6,6,11507,1,13,74,0,0,6,6,1,2,37,37,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.707,27.162,7,96,3,1,0,0,2,0,1,6,6,0,0,3.665061924,4.084137227,-0.419075303
0,1307,6,6,11556,1,13,75,0,0,6,6,1,1,38,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.683,4.006,1,115,3,1,0,0,3,0,1,6,6,0,0,3.670496464,4.131597751,-0.461101287
0,1307,6,6,11616,1,13,76,0,0,6,6,2,1,39,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.787,12.246,2,100,4,0,1,0,4,0,1,6,6,0,0,3.686101149,4.1536319,-0.46753075
1,1307,6,6,11674,1,13,77,0,0,6,6,2,1,39,38,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.997,8.138,3,111,4,0,2,0,5,0,1,6,6,0,0,3.710750108,4.151347833,-0.440597726
0,1307,6,6,11709,1,13,78,0,0,6,6,1,1,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.716,5.836,1,119,4,0,0,0,5,0,2,6,6,0,0,3.742820369,4.126441207,-0.383620838
1,1307,6,6,11778,1,13,79,0,0,6,6,1,1,40,39,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.856,15.535,4,112,2,0,2,0,6,0,2,6,6,0,0,3.780270908,4.081118027,-0.300847119
1,1307,6,6,11814,1,13,80,0,0,6,6,2,2,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.321,21.821,3,81,3,0,0,0,6,0,3,6,6,0,0,3.820736985,4.018005075,-0.19726809
1,1307,6,6,11854,1,13,81,0,0,6,6,2,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.164,6.978,1,118,4,0,0,0,6,0,4,6,6,0,0,3.861636055,3.940051147,-0.078415092
0,1307,6,6,11885,1,13,82,0,0,6,6,1,2,41,41,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.479,26.922,7,100,2,1,0,0,6,0,5,7,6,1,0,3.900281173,3.850422579,0.049858594
1,1307,6,6,12042,2,1,83,1,0,0,0,2,1,41,42,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.169,8.657,3,100,3,1,0,0,0,0,0,7,6,1,0,3.9339976,3.752396592,0.181601008
1,1307,6,6,12069,2,1,84,1,0,0,0,2,1,41,43,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.043,19.127,5,102,2,0,2,0,0,1,0,7,6,1,0,3.960238274,3.64925593,0.310982344
1,1307,6,6,12099,2,1,85,1,0,0,0,2,1,41,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897,1.035,1,127,4,0,2,0,0,2,0,7,6,1,0,3.976693853,3.544188142,0.432505711
1,1307,6,6,12116,2,1,86,1,0,0,0,2,2,41,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.686,3.794,1,89,3,1,0,0,0,3,0,7,7,1,0,3.98139331,3.4401926,0.541200711
0,1307,6,6,12185,2,2,87,1,0,0,1,1,1,42,45,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.906,7.598,3,122,4,0,0,0,0,0,0,7,7,1,0,3.972791365,3.339997998,0.632793366
0,1307,6,6,12209,2,2,88,1,0,0,1,1,2,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.934,9.863,3,113,0,0,0,1,0,0,0,7,7,1,0,3.949839583,3.24599269,0.703846893
0,1307,6,6,12248,2,2,89,1,0,0,1,1,1,44,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.085,5.635,1,116,3,1,0,2,0,0,0,7,7,1,0,3.912038516,3.160169678,0.751868839
0,1307,6,6,12277,2,2,90,1,0,0,1,1,1,45,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,10.944,3,126,3,1,0,3,0,0,0,8,7,1,0,3.859468938,3.084087625,0.775381312
0,1307,6,6,12309,2,3,91,1,0,1,1,2,1,46,45,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.982,14.333,4,107,4,0,0,0,0,0,0,8,7,1,0,3.79280103,3.018848593,0.773952437
1,1307,6,6,12339,2,3,92,1,0,1,1,2,1,46,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.047,10.068,1,104,2,1,1,1,0,0,0,8,7,1,0,3.713281092,2.965092724,0.748188368
1,1307,6,6,12365,2,3,93,1,0,1,1,2,1,46,47,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.25,15.016,5,110,0,0,2,1,0,1,0,8,7,1,0,3.622696209,2.923009454,0.699686756
0,1307,6,6,12390,2,3,94,1,0,1,1,2,2,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.456,6.763,2,104,4,1,0,1,0,2,0,8,7,1,0,3.523318068,2.892364256,0.630953811
1,1307,6,6,12429,2,3,95,1,0,1,1,2,1,47,48,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.859,11.08,3,111,4,0,2,2,0,2,0,8,7,1,0,3.417827921,2.872539534,0.545288387
1,1307,6,6,12452,2,3,96,1,0,1,1,2,1,47,49,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.621,14.284,5,103,3,1,2,2,0,3,0,8,8,1,0,3.309225303,2.862587684,0.446637619
0,1307,6,6,12551,2,4,97,1,0,1,2,1,1,48,49,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.552,13.393,3,122,4,0,0,0,0,0,0,8,8,1,0,3.200723853,2.861293998,0.339429855
0,1307,6,6,12577,2,4,98,1,0,1,2,1,1,49,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,0.816,1,114,4,0,2,1,0,0,0,8,8,1,0,3.09563792,2.867246855,0.228391064
0,1307,6,6,12602,2,4,99,1,0,1,2,1,1,50,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0.911,1,121,0,0,2,2,0,0,0,8,8,1,0,2.997264186,2.878912315,0.118351871
1,1307,6,6,12625,2,4,100,1,0,1,2,1,2,50,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.481,5.164,2,116,4,0,0,3,0,0,0,8,8,1,0,2.908762581,2.894710209,0.014052372
0,1307,6,6,12666,2,4,101,1,0,1,2,1,1,51,50,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0.65,1,122,4,0,2,3,0,1,0,9,8,1,0,2.833041001,2.913088726,-0.080047724
1,1307,6,6,12720,2,5,102,1,0,2,2,2,1,51,51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,1.107,1,108,4,0,2,0,0,0,0,9,8,1,0,2.772648141,2.932594774,-0.159946633
1,1307,6,6,12754,2,5,103,1,0,2,2,2,1,51,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.745,7.53,1,98,3,1,0,0,0,1,0,9,8,1,0,2.729678568,2.951937349,-0.222258782
1,1307,6,6,12776,2,5,104,1,0,2,2,2,1,51,53,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.057,13.81,5,111,4,0,0,0,0,2,0,9,8,1,0,2.705693705,2.970041494,-0.264347789
1,1307,6,6,12799,2,5,105,1,0,2,2,2,1,51,54,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.967,15.536,3,105,2,0,2,0,0,3,0,9,9,1,0,2.701661941,2.986091043,-0.284429102
0,1307,6,6,12910,2,6,106,1,0,2,3,1,1,52,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.921,27.606,7,120,4,0,1,0,0,0,0,9,9,1,0,2.717920293,2.999558533,-0.28163824
0,1307,6,6,12949,2,6,107,1,0,2,3,1,1,53,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829,6.287,3,122,2,1,1,1,0,0,0,9,9,1,0,2.754159309,3.010221194,-0.256061885
0,1307,6,6,12984,2,6,108,1,0,2,3,1,1,54,54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.777,6.466,1,121,4,0,0,2,0,0,0,9,9,1,0,2.809432158,3.018162585,-0.208730427
0,1307,6,6,13013,2,6,109,1,0,2,3,1,2,55,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.604,15.957,3,93,3,0,1,3,0,0,0,10,9,1,0,2.882187696,3.023760031,-0.141572336
0,1307,6,6,13063,2,7,110,1,0,3,3,2,1,56,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.112,6.757,2,105,3,1,1,0,0,0,0,10,9,1,0,2.970326554,3.027658398,-0.057331844
0,1307,6,6,13084,2,7,111,1,0,3,3,2,1,57,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.698,12.495,2,102,3,1,2,1,0,0,0,10,9,1,0,3.07127835,3.03073148,0.04054687
1,1307,6,6,13113,2,7,112,1,0,3,3,2,1,57,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.618,17.94,3,108,0,0,2,2,0,0,0,10,9,1,0,3.182097207,3.034032688,0.148064519
1,1307,6,6,13143,2,7,113,1,0,3,3,2,1,57,56,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.703,12.949,3,102,3,1,2,2,0,1,0,10,9,1,0,3.299571916,3.038737251,0.260834666
1,1307,6,6,13170,2,7,114,1,0,3,3,2,1,57,57,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.27,15.764,3,106,4,0,2,2,0,2,0,10,9,1,0,3.420346615,3.046078189,0.374268426
1,1307,6,6,13198,2,7,115,1,0,3,3,2,1,57,58,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.051,17.687,5,102,2,0,2,2,0,3,0,10,10,1,0,3.541047173,3.057279341,0.483767833
0,1307,6,6,13296,2,8,116,1,0,3,4,1,2,58,58,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.346,16.442,5,111,3,1,0,0,0,0,0,10,10,1,0,3.658408279,3.073487813,0.584920465
1,1307,6,6,13341,2,8,117,1,0,3,4,1,2,58,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.145,5.664,0,0,1,1,2,1,0,0,0,10,10,1,0,3.769395559,3.095709271,0.673686289
0,1307,6,6,13379,2,8,118,1,0,3,4,1,2,59,59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.488,12.541,3,103,4,0,0,1,0,1,0,10,10,1,0,3.871318345,3.124748891,0.746569454
