index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
913,0.0,1304.0,3.0,3.0,13159.0,5.0,6.0,279.0,2.0,2.0,3.0,2.0,2.0,2.0,143.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,9.955,2.0,98.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,21.0,2.0,2.0,4,4,3.658990741541614,3.0912036894607877,0.5677870520808264
914,1.0,1304.0,3.0,3.0,13205.0,5.0,6.0,280.0,2.0,2.0,3.0,2.0,2.0,1.0,143.0,137.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.623,1.0,129.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,22.0,21.0,2.0,2.0,4,4,3.676577240933113,3.196702106275806,0.4798751346573069
915,1.0,1304.0,3.0,3.0,13224.0,5.0,6.0,281.0,2.0,2.0,3.0,2.0,2.0,1.0,143.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.825,14.078,3.0,118.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,22.0,21.0,2.0,2.0,4,4,3.713540815588803,3.2791819304841066,0.4343588851046962
916,1.0,1304.0,3.0,3.0,13250.0,5.0,6.0,282.0,2.0,2.0,3.0,2.0,2.0,2.0,143.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537,4.517,1.0,109.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,22.0,22.0,2.0,2.0,4,4,3.768608047160341,3.3339611667796385,0.4346468803807024
917,0.0,1304.0,3.0,3.0,13301.0,5.0,7.0,283.0,2.0,2.0,3.0,3.0,1.0,1.0,144.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,1.92,1.0,103.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4,3.839435563355903,3.3574801591252066,0.4819554042306966
918,0.0,1304.0,3.0,3.0,13329.0,5.0,7.0,284.0,2.0,2.0,3.0,3.0,1.0,1.0,145.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.379,33.944,9.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4,3.9226566771448432,3.3474715558122057,0.5751851213326376
919,0.0,1304.0,3.0,3.0,13365.0,5.0,7.0,285.0,2.0,2.0,3.0,3.0,1.0,2.0,146.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579,3.487,1.0,95.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4,4.013952155490375,3.3030949967341634,0.7108571587562116
920,0.0,1304.0,3.0,3.0,13393.0,5.0,7.0,286.0,2.0,2.0,3.0,3.0,1.0,1.0,147.0,139.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.277,9.479,3.0,113.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,22.0,2.0,2.0,4,4,4.108207034746264,3.22500200868506,0.8832050260612037
921,1.0,1304.0,3.0,3.0,13496.0,5.0,8.0,287.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.046,4.753,1.0,117.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,22.0,2.0,2.0,4,4,4.199698536010563,3.115340690883258,1.0843578451273048
922,1.0,1304.0,3.0,3.0,13514.0,5.0,8.0,288.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,141.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286,7.5,3.0,118.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,22.0,2.0,2.0,4,4,4.282344792113828,2.977649730111435,1.3046950620023932
923,1.0,1304.0,3.0,3.0,13541.0,5.0,8.0,289.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,142.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.723,1.0,113.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,23.0,22.0,2.0,2.0,4,2,4.349995966579449,2.816732806553719,1.5332631600257303
924,1.0,1304.0,3.0,3.0,13557.0,5.0,8.0,290.0,2.0,2.0,4.0,3.0,2.0,2.0,147.0,143.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.757,40.936,11.0,96.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,23.0,2.0,2.0,4,1,4.396751360929346,2.638418667367689,1.7583326935616572
925,0.0,1304.0,3.0,3.0,13617.0,5.0,9.0,291.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.214,25.613,5.0,124.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.0,2.0,4,2,4.417307359990849,2.4492763752782327,1.968030984712616
926,1.0,1304.0,3.0,3.0,13644.0,5.0,9.0,292.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.339,21.835,6.0,109.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,2.0,2.0,4,1,4.407288465150165,2.256292314903231,2.150996150246934
927,1.0,1304.0,3.0,3.0,13680.0,5.0,9.0,293.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.294,26.337,6.0,105.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,23.0,2.0,2.0,4,2,4.363575095276037,2.0664953260473293,2.2970797692287075
928,0.0,1304.0,3.0,3.0,13715.0,5.0,9.0,294.0,2.0,2.0,4.0,4.0,1.0,1.0,149.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,1.136,1.0,122.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,23.0,23.0,2.0,2.0,4,1,4.284590828685367,1.8866007299956462,2.397990098689721
929,0.0,1304.0,3.0,3.0,13738.0,5.0,9.0,295.0,2.0,2.0,4.0,4.0,1.0,1.0,150.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.695,7.534,3.0,111.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,23.0,23.0,2.0,2.0,4,2,4.170532085035896,1.7226357923134603,2.4478962927224357
930,0.0,1304.0,3.0,3.0,13763.0,5.0,9.0,296.0,2.0,2.0,4.0,4.0,1.0,1.0,151.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526,11.461,3.0,111.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,24.0,23.0,2.0,2.0,4,1,4.023496781224123,1.5796163525856528,2.4438804286384705
931,0.0,1304.0,3.0,3.0,13877.0,5.0,10.0,297.0,2.0,2.0,5.0,4.0,2.0,1.0,152.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461,5.569,2.0,118.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,2,3.8475577455679657,1.4612858072087804,2.3862719383591853
932,0.0,1304.0,3.0,3.0,13896.0,5.0,10.0,298.0,2.0,2.0,5.0,4.0,2.0,1.0,153.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,14.729,4.0,121.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,1,3.6486859739386546,1.369927925500471,2.2787580484381835
933,1.0,1304.0,3.0,3.0,13932.0,5.0,10.0,299.0,2.0,2.0,5.0,4.0,2.0,1.0,153.0,146.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.753,1.0,120.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,2,3.4345847791371624,1.306261614084098,2.1283231650530645
934,0.0,1304.0,3.0,3.0,13955.0,5.0,10.0,300.0,2.0,2.0,5.0,4.0,2.0,2.0,154.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.193,2.728,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,24.0,23.0,2.0,2.0,4,1,3.2143553215626053,1.26947712650128,1.9448781950613252
935,1.0,1304.0,3.0,3.0,13994.0,5.0,10.0,301.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.105,16.922,7.0,122.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,24.0,23.0,2.0,2.0,4,2,2.998119787263396,1.257329314592899,1.7407904726704968
936,1.0,1304.0,3.0,3.0,14035.0,5.0,10.0,302.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,148.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.088,0.891,1.0,113.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,24.0,23.0,2.0,2.0,4,1,2.7964454236917264,1.266368703364018,1.5300767203277084
937,1.0,1304.0,3.0,3.0,14066.0,5.0,10.0,303.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.404,24.583,7.0,136.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,24.0,23.0,2.0,2.0,2,2,2.619783687129417,1.2922689152166575,1.3275147719127594
938,1.0,1304.0,3.0,3.0,14106.0,5.0,10.0,304.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,150.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,1.043,1.0,121.0,4.0,1.0,2.0,3.0,0.0,4.0,0.0,24.0,24.0,2.0,2.0,2,1,2.477780085815931,1.3301682856471158,1.1476118001688151
939,1.0,1304.0,3.0,3.0,14136.0,5.0,11.0,305.0,2.0,2.0,5.0,5.0,1.0,1.0,154.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584,9.665,2.0,98.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,2.0,2,2,2.378636683749662,1.3750960073500824,1.0035406763995796
940,0.0,1304.0,3.0,3.0,14158.0,5.0,11.0,306.0,2.0,2.0,5.0,5.0,1.0,2.0,155.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.705,22.722,5.0,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,1,2.328487425556367,1.4223888623484031,0.9060985632079639
941,0.0,1304.0,3.0,3.0,14200.0,5.0,11.0,307.0,2.0,2.0,5.0,5.0,1.0,1.0,156.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.806,28.663,7.0,104.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,2,2.3308280495732476,1.468006059238173,0.8628219903350747
942,1.0,1304.0,3.0,3.0,14240.0,5.0,11.0,308.0,2.0,2.0,5.0,5.0,1.0,1.0,156.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.483,16.727,4.0,112.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,1,2.3861965001784844,1.5088201504119991,0.8773763497664853
943,1.0,1304.0,3.0,3.0,14275.0,5.0,11.0,309.0,2.0,2.0,5.0,5.0,1.0,2.0,156.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,17.565,4.0,92.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,24.0,24.0,2.0,2.0,2,2,2.4918783026200204,1.542777080450157,0.9491012221698634
944,0.0,1304.0,3.0,3.0,14318.0,5.0,11.0,310.0,2.0,2.0,5.0,5.0,1.0,1.0,157.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.608,19.163,5.0,112.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,2,1,2.641995625894388,1.5688825149265255,1.0731131109678624
945,0.0,1304.0,3.0,3.0,14368.0,5.0,11.0,311.0,2.0,2.0,5.0,5.0,1.0,2.0,158.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255,4.17,1.0,95.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,2,2,2.8277560090819147,1.5870688538007003,1.2406871552812144
946,1.0,1304.0,3.0,3.0,14406.0,5.0,11.0,312.0,2.0,2.0,5.0,5.0,1.0,1.0,158.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,8.279,2.0,107.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,4,1,3.0379238866642186,1.5978932842517082,1.4400306024125105
947,0.0,1304.0,3.0,3.0,14429.0,5.0,11.0,313.0,2.0,2.0,5.0,5.0,1.0,1.0,159.0,154.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.527,32.311,9.0,118.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,4,2,3.259680906251994,1.6022278688371219,1.657453037414872
948,0.0,1304.0,3.0,3.0,14472.0,5.0,11.0,314.0,2.0,2.0,5.0,5.0,1.0,1.0,160.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.858,11.318,3.0,110.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,25.0,24.0,2.0,2.0,4,1,3.47950065080235,1.6007862861516489,1.8787143646507012
949,1.0,1304.0,3.0,3.0,14585.0,5.0,12.0,315.0,2.0,2.0,6.0,5.0,2.0,1.0,160.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.396,13.107,5.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,2.0,2.0,4,2,3.684253958294454,1.593797781300331,2.090456176994123
950,1.0,1304.0,3.0,3.0,14620.0,5.0,12.0,316.0,2.0,2.0,6.0,5.0,2.0,1.0,160.0,156.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187,1.273,1.0,123.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,25.0,24.0,2.0,2.0,4,1,3.8623583502121566,1.5808265661135767,2.28153178409858
951,1.0,1304.0,3.0,3.0,14648.0,5.0,12.0,317.0,2.0,2.0,6.0,5.0,2.0,2.0,160.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474,9.023,3.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,24.0,2.0,2.0,4,2,4.004782772746158,1.5607584548790985,2.4440243178670595
952,0.0,1304.0,3.0,3.0,14689.0,5.0,12.0,318.0,2.0,2.0,6.0,5.0,2.0,2.0,161.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.534,11.782,4.0,128.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,25.0,24.0,2.0,2.0,4,1,4.105940823367539,1.5322293934639246,2.5737114299036143
953,1.0,1304.0,3.0,3.0,14731.0,5.0,12.0,319.0,2.0,2.0,6.0,5.0,2.0,1.0,161.0,158.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.821,1.0,112.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,25.0,25.0,2.0,2.0,4,2,4.164176798470448,1.4943273714243108,2.6698494270461373
954,0.0,1304.0,3.0,3.0,14762.0,5.0,13.0,320.0,2.0,2.0,6.0,6.0,1.0,1.0,162.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313,9.043,3.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.0,2.0,4,1,4.181990549999242,1.4476600792557721,2.7343304707434695
955,1.0,1304.0,3.0,3.0,14788.0,5.0,13.0,321.0,2.0,2.0,6.0,6.0,2.0,1.0,162.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.803,8.658,1.0,122.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,25.0,2.0,2.0,4,2,4.165651745189265,1.3957228116799394,2.769928933509326
956,0.0,1304.0,3.0,3.0,14823.0,5.0,13.0,322.0,2.0,2.0,6.0,6.0,2.0,1.0,163.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.364,25.969,10.0,113.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,25.0,2.0,2.0,4,1,4.1244021973595215,1.3462134933202918,2.7781887040392297
957,0.0,1304.0,3.0,3.0,14868.0,5.0,13.0,323.0,2.0,2.0,6.0,6.0,1.0,2.0,164.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.928,27.471,7.0,86.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,25.0,25.0,2.0,2.0,4,2,4.069384228958916,1.3119246101558404,2.7574596188030758
958,0.0,1304.0,3.0,3.0,14916.0,5.0,13.0,324.0,2.0,2.0,6.0,6.0,1.0,2.0,165.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.476,10.828,3.0,91.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,25.0,25.0,2.0,2.0,4,1,4.012040447661364,1.3110579904597979,2.700982457201566
959,1.0,1304.0,3.0,3.0,14960.0,5.0,13.0,325.0,2.0,2.0,6.0,6.0,2.0,2.0,165.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.802,3.115,1.0,100.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,25.0,25.0,2.0,2.0,4,2,3.962726793667248,1.3660188595629792,2.596707934104269
960,0.0,1304.0,3.0,3.0,15033.0,5.0,13.0,326.0,2.0,2.0,6.0,6.0,2.0,2.0,166.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264,7.364,2.0,98.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,25.0,25.0,2.0,2.0,4,1,3.929320709373657,1.5005734053969126,2.428747303976744
961,0.0,1304.0,3.0,3.0,15078.0,5.0,13.0,327.0,2.0,2.0,6.0,6.0,1.0,1.0,167.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,15.837,5.0,117.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,25.0,25.0,2.0,2.0,4,2,3.9162502975042006,1.7348631188586836,2.181387178645517
962,1.0,1304.0,3.0,3.0,15118.0,5.0,13.0,328.0,2.0,2.0,6.0,6.0,1.0,1.0,167.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.355,4.719,2.0,108.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,25.0,25.0,2.0,2.0,4,1,3.9241228406040474,2.0787624610408306,1.8453603795632167
963,1.0,1304.0,3.0,3.0,15152.0,5.0,13.0,329.0,2.0,2.0,6.0,6.0,2.0,1.0,167.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.547,13.661,3.0,120.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,25.0,25.0,2.0,2.0,4,2,3.9497388952478625,2.5235978030119477,1.4261410922359148
964,1.0,1304.0,3.0,3.0,15194.0,5.0,13.0,330.0,2.0,2.0,6.0,6.0,2.0,2.0,167.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.388,9.775,3.0,110.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,25.0,25.0,2.0,2.0,4,4,3.9867324874219854,3.0350932023856734,0.951639285036312
965,0.0,1304.0,3.0,3.0,15236.0,5.0,13.0,331.0,2.0,2.0,6.0,6.0,1.0,1.0,168.0,163.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.295,44.742,13.0,122.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,25.0,25.0,2.0,2.0,4,4,4.025919081054546,3.5496211065234258,0.47629797453112044
966,0.0,1304.0,3.0,3.0,15315.0,5.0,13.0,332.0,2.0,2.0,6.0,6.0,1.0,1.0,169.0,163.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.284,48.393,7.0,127.0,4.0,1.0,0.0,0.0,7.0,0.0,5.0,25.0,25.0,2.0,2.0,4,4,4.055792926729407,3.978727434499267,0.07706549223014036
967,1.0,1304.0,3.0,3.0,15420.0,5.0,13.0,333.0,2.0,2.0,6.0,6.0,2.0,2.0,169.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.384,21.663,7.0,97.0,2.0,0.0,0.0,0.0,8.0,0.0,5.0,25.0,25.0,2.0,2.0,4,4,4.062811488161664,4.2277725672137265,-0.1649610790520626
968,1.0,1304.0,3.0,3.0,15472.0,5.0,13.0,334.0,2.0,2.0,6.0,6.0,2.0,1.0,169.0,165.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.726,17.565,5.0,129.0,4.0,0.0,0.0,0.0,8.0,0.0,6.0,25.0,25.0,2.0,2.0,4,4,4.034358532512316,4.233190091316641,-0.1988315588043248
